51166,2
51253,0
51157,1
51178,0
50781,1
51151,1
51333,1
51540,2
51473,2
50685,0
51403,0
51514,1
51352,2
51299,1
51514,0
51402,0
51502,1
50770,0
51602,0
51478,2
51902,0
51250,0
51853,1
51567,0
52269,0
52398,0
50805,0
50175,1
50863,0
50859,2
50889,0
51251,1
51227,1
51057,5
52298,1
51486,2
51242,1
50436,1
51829,3
51213,1
51867,3
51356,1
51616,0
51328,0
51529,1
50699,0
51382,1
51398,0
51625,0
50572,3
51195,2
51455,1
51218,1
51282,2
51450,0
51553,2
50810,0
52078,2
51246,0
51460,1
50936,3
51332,1
51463,0
51596,1
51064,3
51110,2
52160,0
50582,0
52221,0
50690,0
54832,0
49517,1
50666,0
51591,2
50586,3
51073,2
51315,0
51275,2
51208,3
51216,2
51755,1
51304,0
51304,1
51290,3
51267,1
50958,1
52492,1
51421,1
51707,1
51337,0
52218,0
50055,1
51066,1
51405,2
51030,2
51630,1
51026,2
51525,3
51807,3
51421,1
51949,1
50746,2
19781,0
13227,0
15263,0
39499,0
38398,2
39140,0
39217,0
39271,0
38412,0
39461,2
39558,2
39497,0
39247,1
39314,0
39290,0
38433,0
38094,3
38833,2
39483,4
39011,1
39130,2
39004,2
39217,1
38884,1
38904,2
39005,1
39062,2
39071,0
39139,0
38911,1
39266,1
39018,0
39523,1
39010,2
39172,2
38949,1
39159,0
39328,1
39066,0
39206,1
39179,2
39437,2
39094,2
39123,0
39232,2
39047,1
38686,0
39100,2
39288,0
39096,1
39212,1
39126,0
39143,0
39133,1
39138,1
38966,1
39052,2
38935,0
39285,0
39160,0
39224,0
39649,0
38358,1
39264,1
38568,3
38943,2
39451,1
38983,0
38562,3
39120,0
39109,1
39317,1
39374,1
39211,1
38455,0
39230,0
39154,0
39275,1
39113,1
38103,1
39642,1
39113,1
39263,1
39153,1
38349,0
39018,0
39360,0
39296,1
39125,0
39947,1
38362,1
39285,1
38578,1
38955,2
38754,0
38726,2
40819,0
37977,1
39836,1
39941,3
39499,1
39084,1
38429,2
39042,1
38990,1
38701,1
38778,0
39077,3
38755,1
38805,4
37549,0
38768,1
38927,2
38305,2
38524,1
39032,3
39076,0
39047,1
38893,2
38700,2
39125,1
39012,1
38930,2
38968,0
39258,0
38765,1
38194,2
37631,1
38980,0
39015,0
38077,3
38706,2
37065,2
40581,0
39515,1
38531,0
39061,0
38893,1
38954,0
39184,3
39695,3
39158,1
38645,1
38840,2
38848,3
38136,0
38882,3
38337,2
38926,0
39041,1
38924,2
39438,2
38945,1
38942,1
38911,0
39144,0
39528,1
38991,0
39094,1
38987,0
38910,2
39280,4
39146,2
38932,1
39328,0
39091,0
38898,2
39119,0
38343,2
39127,1
38334,1
39231,1
39337,0
38987,1
39463,1
39105,1
39017,0
38223,0
39685,1
39016,1
39174,1
39270,1
39091,1
39083,1
39131,2
39063,1
39029,0
39051,0
39390,1
39037,0
38331,0
39217,1
39090,1
38575,1
38983,0
39185,1
38968,0
39153,2
38516,0
38737,0
39068,0
39197,0
38878,1
39192,1
39224,0
39231,1
39053,1
39285,0
39311,0
39238,1
39358,0
39257,0
39177,1
38487,2
38294,0
39369,0
38108,0
39771,1
38241,0
39598,0
39669,0
39309,0
39339,0
39339,0
37246,2
39336,1
36970,0
41170,1
39414,0
39421,0
39309,1
39437,1
39205,1
39342,1
39351,0
39611,0
39775,0
39598,0
40043,0
38251,0
39672,0
39856,0
38123,2
38869,1
39195,0
39354,0
39141,1
38982,1
39319,4
38292,1
38950,2
39172,4
38784,3
39196,0
40194,0
38014,1
39286,4
39041,3
38434,1
39089,1
39540,1
39300,0
39108,2
38065,0
38388,0
39347,0
38217,0
39273,1
38964,2
39339,1
39676,1
38218,0
39212,2
39129,0
39031,0
39130,1
38609,1
38303,0
39724,0
39653,0
38495,0
39162,2
38964,0
39402,1
39149,0
38472,2
39800,1
38360,1
39318,2
39264,0
39369,0
39218,0
39260,0
38943,1
38490,1
39029,0
39767,0
39073,2
39089,0
38621,0
39051,1
39294,1
39115,1
39384,2
39287,0
39342,0
38918,0
39347,1
39111,1
39341,0
39047,0
39330,2
39407,0
39238,0
38402,0
39139,0
38604,0
39105,1
39084,0
39167,1
39054,0
39162,1
39114,0
39084,0
39353,0
39225,0
39467,1
39002,1
39373,0
39398,0
39272,2
39123,1
39573,0
39285,1
41096,1
36916,0
39776,0
36950,0
39240,1
39631,0
39100,2
39047,0
39658,0
38868,1
39133,1
39265,0
39111,0
38488,1
38908,3
39115,1
39307,1
39143,1
39125,1
38770,1
39076,1
38722,0
38389,0
38298,3
39138,1
39075,1
39209,1
39358,0
39223,0
39172,2
39250,1
38546,1
38839,0
39492,0
39018,1
39181,0
39234,0
39198,0
39253,1
39222,0
39450,1
38929,0
39204,2
39230,2
39024,1
39230,0
39106,1
39140,1
39252,0
39282,1
39063,0
38480,1
39157,0
39312,0
38482,1
39302,0
39163,0
39218,3
39072,1
39265,1
39153,0
38141,0
39328,0
39136,0
39219,0
39052,1
39174,0
38322,0
38974,0
39054,1
39353,0
39181,0
39228,2
39145,0
39087,0
39090,1
39323,0
39063,1
39143,1
39233,1
39217,1
38541,0
39015,0
39663,3
39868,0
39539,0
39938,0
39740,0
38041,0
37970,1
39318,3
38741,0
39409,0
39186,1
39622,2
37562,1
39055,0
39072,3
38986,2
39358,1
38314,1
39283,1
39031,4
39639,2
39107,2
39047,1
39058,3
39203,2
39174,0
39044,1
39262,2
39151,0
39258,2
39167,0
39115,2
38981,4
38961,0
39097,1
37672,1
39281,2
39787,1
38000,0
39047,3
39089,1
39245,1
38766,3
38857,0
39394,0
39137,0
39343,0
39158,2
39087,0
39516,0
39218,1
38937,0
39145,0
39263,1
38042,1
38740,1
39316,0
39216,0
38964,0
39094,0
39351,0
39118,0
38632,0
39080,0
39303,3
39181,0
39054,0
39240,1
38995,1
39399,1
38712,2
39362,1
39161,3
39295,0
39384,1
38937,2
39409,0
39217,1
39102,0
39252,0
37423,1
39414,0
38901,1
39217,1
39094,0
39382,0
39327,0
38715,2
37815,1
38359,2
39238,1
38997,2
38595,0
39023,2
39478,0
39152,0
39498,1
38253,0
39129,0
40954,0
37913,1
39272,0
37504,2
38821,0
39414,0
39230,2
39237,1
39175,0
39048,0
39186,2
39185,1
39289,2
38848,0
39308,2
38928,0
39167,0
39153,1
39194,1
39185,0
39078,0
39311,1
39036,0
39347,0
39222,1
39356,0
39185,0
39289,2
39031,0
38250,1
38788,0
38938,2
39376,0
39158,0
39340,1
39315,0
39055,0
39021,0
39035,0
38815,0
38980,0
39154,3
38672,0
39080,3
39166,0
39293,0
39037,0
39132,0
39102,0
39280,0
39095,0
39102,1
38909,1
39426,1
39130,0
39300,0
39197,1
39187,1
39278,1
39227,1
38587,0
39059,0
39301,0
39189,0
39325,1
39184,2
39198,1
39282,0
39441,0
38556,0
39285,1
39050,0
39430,0
39335,1
39285,0
39271,0
39230,1
39164,1
39292,1
39851,0
39249,0
39597,0
37764,1
39436,2
39439,1
39081,5
39117,1
39241,2
38999,0
39042,4
39120,0
39015,3
39014,3
39187,1
39024,2
39131,0
38226,1
38695,1
38423,0
39259,2
39103,1
39113,2
38029,0
38997,2
39107,3
38849,2
39334,0
38976,1
39044,3
39076,2
39302,2
38874,0
39175,0
39224,0
39261,2
39011,0
38652,1
38420,0
39056,0
38554,1
39182,0
39128,1
39453,1
38865,0
38875,3
39026,1
39197,1
39379,0
38869,2
39300,1
39481,0
39214,0
39160,1
37971,1
39053,1
39113,0
39082,0
38364,1
39809,3
39260,1
39269,1
39119,0
39286,1
39106,1
39338,0
39213,0
39166,0
38956,1
39235,0
39251,0
39079,0
38204,1
39124,1
39099,3
39242,1
39290,1
39325,0
39060,0
39097,1
39309,0
38457,0
39106,0
39247,2
39102,2
38960,5
39208,0
39107,0
39782,0
39921,0
39798,0
38942,0
38904,1
39088,0
39698,1
38816,0
39629,1
39122,1
39253,0
39096,2
38357,2
38358,0
39269,0
39104,1
38969,1
39068,1
39041,6
39000,0
38480,3
38376,1
39051,2
39095,2
39468,2
39207,1
39698,0
39371,1
38970,0
39082,1
39150,2
38356,2
39138,2
39057,3
39080,0
39193,2
39046,0
39211,0
38989,0
39212,0
39198,0
39282,0
39165,0
38367,0
39247,0
39196,1
38207,1
38371,1
39090,2
38551,1
39025,0
39255,3
39217,4
39739,2
39476,2
39944,0
39881,0
38566,0
39813,0
38079,2
38813,1
38901,1
39108,2
38980,1
39104,1
39132,2
39168,1
38966,1
39155,2
39125,3
39114,2
38348,5
39279,0
38948,1
39032,2
39080,0
39352,0
39333,0
39188,1
38565,3
38779,0
39805,2
37974,0
39152,0
39110,0
39125,1
39875,1
39360,0
39694,0
38463,0
39257,0
39592,2
39169,0
39022,0
39236,3
39149,1
39221,0
39486,0
39209,2
39088,1
39657,0
39143,0
38958,0
38617,1
38957,0
39029,0
39347,0
38308,1
39098,4
39471,1
38980,1
39182,1
39709,1
39130,1
39459,0
38197,1
39004,0
39183,2
38913,0
39095,3
39230,0
39037,3
39276,4
38471,2
38990,0
39093,1
39196,2
39390,1
39154,1
38948,1
39243,0
39214,1
39317,1
38945,1
38350,0
39306,0
38200,1
39325,0
39128,1
39302,0
39348,1
39293,2
39196,0
39196,0
39082,1
39335,1
38982,0
39103,0
39236,3
39171,0
38592,1
39173,1
39155,2
38965,0
39325,1
37865,1
39333,0
39012,1
39322,3
39078,1
39011,0
39394,0
39358,0
39078,0
38551,2
39004,0
39000,0
38551,0
38999,0
39504,0
39209,2
38938,0
39147,0
39125,0
39179,0
39128,1
39416,1
38923,0
39404,0
39590,0
39701,0
39305,0
39483,0
38896,1
39687,2
38861,0
39296,1
38122,3
39508,3
38705,2
38749,0
39280,0
38864,2
38784,2
39053,0
39039,0
38861,3
38997,1
39231,0
38913,1
39267,2
38358,0
39199,0
39488,0
39030,1
39444,3
38970,1
38356,0
39027,0
39025,1
38576,0
39114,1
39191,0
38717,1
38845,1
39408,1
38196,1
38993,1
39470,2
39146,1
39026,1
39370,1
39213,0
40569,0
37545,0
39582,0
38418,4
39832,0
38875,0
39867,0
39417,1
37991,3
38010,1
38070,2
38873,2
38834,1
38843,2
38673,2
39424,1
38180,0
39042,1
38169,1
38484,2
39266,1
38243,0
39814,2
37971,1
38175,0
39006,0
39128,0
38938,4
38457,2
39400,2
39324,1
39125,1
39219,2
39549,2
39471,0
39026,0
39728,0
38955,7
39103,2
39015,6
38976,0
39136,0
39368,1
38945,1
38039,0
38517,0
39247,0
38995,2
39312,3
39169,1
38994,1
38377,1
39159,1
39088,1
39280,1
39236,1
